Job_ID,Job_Title,Industry,Skills_Required,Education_Required,Experience_Level,Location,Salary_Range,Demand_Level,,,,,
680,IT Support Specialist,IT,"Troubleshooting, Customer Service",Diploma in IT,Entry-level,Kandy,80000-110000,Medium,,,,,
681,Software Engineer,IT,"Python, SQL, Django",Bachelors in Computer Science,Mid-level,Colombo,150000-200000,High,,,,,
682,Data Engineer,IT,"ETL, Big Data",Bachelors in Data Science,Mid-level,Kandy,140000-180000,High,,,,,
683,Physiotherapist,Healthcare,"Physical Therapy, Rehabilitation",Bachelors in Physiotherapy,Mid-level,Jaffna,90000-120000,Medium,,,,,
684,English Teacher,Education,"English, Communication",Bachelors in English,Entry-level,Matara,80000-100000,Medium,,,,,
685,Cloud Engineer,IT,"AWS, Azure",Bachelors in IT,Senior-level,Colombo,180000-220000,High,,,,,
686,Financial Planner,Finance,"Financial Planning, Investment",Bachelors in Finance,Mid-level,Galle,110000-140000,Medium,,,,,
687,Graphic Designer,IT,"Adobe Photoshop, Creativity",Diploma in Graphic Design,Entry-level,Colombo,90000-120000,Medium,,,,,
688,Lab Technician,Healthcare,"Lab Testing, Precision",Diploma in Medical Lab Technology,Entry-level,Jaffna,80000-100000,Medium,,,,,
689,Scrum Master,IT,"Agile, Leadership",Bachelors in IT Management,Mid-level,Colombo,140000-180000,High,,,,,
690,Science Teacher,Education,"Science, Teaching",Bachelors in Science,Entry-level,Matara,80000-100000,Medium,,,,,
691,Backend Developer,IT,"Node.js, MongoDB",Bachelors in Software Engineering,Mid-level,Colombo,130000-170000,High,,,,,
692,HR Specialist,Human Resources,"Recruitment, Communication",Bachelors in HR Management,Entry-level,Kandy,90000-120000,Medium,,,,,
693,Data Analyst,IT,"SQL, Python",Bachelors in Data Science,Entry-level,Galle,100000-130000,Medium,,,,,
694,Medical Officer,Healthcare,"Clinical Skills, Patient Care",MBBS,Senior-level,Jaffna,200000-250000,High,,,,,
695,Lecturer,Education,"Teaching, Research",Masters in Education,Mid-level,Colombo,100000-130000,Medium,,,,,
696,Network Engineer,IT,"Cisco, Troubleshooting",Bachelors in IT,Mid-level,Kandy,120000-160000,Medium,,,,,
697,Accountant,Finance,"Accounting, Financial Reporting",Bachelors in Accounting,Mid-level,Galle,100000-130000,Medium,,,,,
698,Software Tester,IT,"Manual Testing, Selenium",Bachelors in Software Engineering,Entry-level,Colombo,100000-140000,High,,,,,
699,Nurse,Healthcare,"Patient Care, Nursing",Diploma in Nursing,Entry-level,Jaffna,80000-110000,High,,,,,
700,Business Analyst,IT,"Requirements Analysis, Agile",Bachelors in Business Information Systems,Mid-level,Colombo,130000-160000,High,,,,,
701,Software Engineer,IT,"Python, Java, SQL",Bachelors in Computer Science,Mid-level,Colombo,150000-200000,High,,,,,
702,Data Analyst,IT,"Python, Excel, Data Visualization",Bachelors in Data Science,Entry-level,Kandy,100000-130000,Medium,,,,,
703,Network Administrator,IT,"Networking, Cybersecurity",Diploma in IT,Mid-level,Galle,120000-160000,Medium,,,,,
704,Web Developer,IT,"HTML, CSS, React",Bachelors in Software Engineering,Entry-level,Colombo,110000-140000,High,,,,,
705,Registered Nurse,Healthcare,"Patient Care, Communication",Diploma in Nursing,Mid-level,Jaffna,90000-120000,High,,,,,
706,Teacher,Education,"Teaching, Subject Expertise",Bachelors in Education,Entry-level,Matara,80000-100000,Medium,,,,,
707,Software Engineer,IT,"Java, Spring Boot",Bachelors in Computer Science,Senior-level,Colombo,200000-250000,High,,,,,
708,Data Scientist,IT,"Machine Learning, Python",Masters in Data Science,Mid-level,Kandy,180000-220000,High,,,,,
709,HR Manager,Human Resources,"Recruitment, Leadership",Bachelors in HR Management,Senior-level,Colombo,140000-180000,Medium,,,,,
710,Accountant,Finance,"Accounting, Tally",Bachelors in Accounting,Mid-level,Galle,100000-130000,Medium,,,,,
711,DevOps Engineer,IT,"AWS, Docker",Bachelors in Computer Science,Mid-level,Colombo,160000-200000,High,,,,,
712,Mobile App Developer,IT,"Flutter, Android Development",Bachelors in Software Engineering,Entry-level,Kandy,110000-150000,High,,,,,
713,Medical Officer,Healthcare,"Clinical Skills, Diagnosis",MBBS,Senior-level,Jaffna,200000-250000,High,,,,,
714,Lecturer,Education,"Teaching, Research",Masters in Education,Mid-level,Matara,100000-130000,Medium,,,,,
715,Business Analyst,IT,"Requirements Analysis, SQL",Bachelors in Business Information Systems,Mid-level,Colombo,130000-160000,High,,,,,
716,Financial Analyst,Finance,"Financial Modeling, Excel",Bachelors in Finance,Entry-level,Galle,100000-120000,Medium,,,,,
717,UI/UX Designer,IT,"Figma, User Research",Bachelors in Design,Entry-level,Colombo,100000-140000,High,,,,,
718,Pharmacist,Healthcare,"Pharmacy, Patient Counseling",Bachelors in Pharmacy,Mid-level,Jaffna,90000-120000,Medium,,,,,
719,Project Manager,IT,"Project Management, Agile",Bachelors in IT Management,Senior-level,Colombo,180000-220000,High,,,,,
720,School Principal,Education,"Leadership, Administration",Masters in Education,Senior-level,Kandy,120000-150000,Medium,,,,,
721,Full Stack Developer,IT,"Python, JavaScript, React",Bachelors in Computer Science,Mid-level,Colombo,150000-190000,High,,,,,
722,Database Administrator,IT,"SQL, Oracle",Bachelors in IT,Mid-level,Galle,120000-160000,Medium,,,,,
723,Nurse Practitioner,Healthcare,"Advanced Nursing, Diagnosis",Masters in Nursing,Senior-level,Jaffna,110000-140000,High,,,,,
724,Mathematics Teacher,Education,"Mathematics, Teaching",Bachelors in Mathematics,Entry-level,Matara,80000-100000,Medium,,,,,
725,Cybersecurity Analyst,IT,"Cybersecurity, Risk Assessment",Bachelors in Cybersecurity,Mid-level,Colombo,140000-180000,High,,,,,
726,Marketing Manager,Marketing,"Digital Marketing, SEO",Bachelors in Marketing,Senior-level,Kandy,120000-160000,Medium,,,,,
727,AI Engineer,IT,"Machine Learning, Python",Masters in AI,Mid-level,Colombo,180000-220000,High,,,,,
728,Accountant,Finance,"Accounting, Taxation",Bachelors in Accounting,Entry-level,Galle,90000-120000,Medium,,,,,
729,Clinical Researcher,Healthcare,"Research, Data Analysis",Masters in Public Health,Mid-level,Jaffna,100000-130000,Medium,,,,,
730,IT Support Specialist,IT,"Troubleshooting, Customer Service",Diploma in IT,Entry-level,Kandy,80000-110000,Medium,,,,,
731,Software Engineer,IT,"Python, SQL, Django",Bachelors in Computer Science,Mid-level,Colombo,150000-200000,High,,,,,
732,Data Engineer,IT,"ETL, Big Data",Bachelors in Data Science,Mid-level,Kandy,140000-180000,High,,,,,
733,Physiotherapist,Healthcare,"Physical Therapy, Rehabilitation",Bachelors in Physiotherapy,Mid-level,Jaffna,90000-120000,Medium,,,,,
734,English Teacher,Education,"English, Communication",Bachelors in English,Entry-level,Matara,80000-100000,Medium,,,,,
735,Cloud Engineer,IT,"AWS, Azure",Bachelors in IT,Senior-level,Colombo,180000-220000,High,,,,,
736,Financial Planner,Finance,"Financial Planning, Investment",Bachelors in Finance,Mid-level,Galle,110000-140000,Medium,,,,,
737,Graphic Designer,IT,"Adobe Photoshop, Creativity",Diploma in Graphic Design,Entry-level,Colombo,90000-120000,Medium,,,,,
738,Lab Technician,Healthcare,"Lab Testing, Precision",Diploma in Medical Lab Technology,Entry-level,Jaffna,80000-100000,Medium,,,,,
739,Scrum Master,IT,"Agile, Leadership",Bachelors in IT Management,Mid-level,Colombo,140000-180000,High,,,,,
740,Science Teacher,Education,"Science, Teaching",Bachelors in Science,Entry-level,Matara,80000-100000,Medium,,,,,
741,Backend Developer,IT,"Node.js, MongoDB",Bachelors in Software Engineering,Mid-level,Colombo,130000-170000,High,,,,,
742,HR Specialist,Human Resources,"Recruitment, Communication",Bachelors in HR Management,Entry-level,Kandy,90000-120000,Medium,,,,,
743,Data Analyst,IT,"SQL, Python",Bachelors in Data Science,Entry-level,Galle,100000-130000,Medium,,,,,
744,Medical Officer,Healthcare,"Clinical Skills, Patient Care",MBBS,Senior-level,Jaffna,200000-250000,High,,,,,
745,Lecturer,Education,"Teaching, Research",Masters in Education,Mid-level,Colombo,100000-130000,Medium,,,,,
746,Network Engineer,IT,"Cisco, Troubleshooting",Bachelors in IT,Mid-level,Kandy,120000-160000,Medium,,,,,
747,Accountant,Finance,"Accounting, Financial Reporting",Bachelors in Accounting,Mid-level,Galle,100000-130000,Medium,,,,,
748,Software Tester,IT,"Manual Testing, Selenium",Bachelors in Software Engineering,Entry-level,Colombo,100000-140000,High,,,,,
749,Nurse,Healthcare,"Patient Care, Nursing",Diploma in Nursing,Entry-level,Jaffna,80000-110000,High,,,,,
750,Business Analyst,IT,"Requirements Analysis, Agile",Bachelors in Business Information Systems,Mid-level,Colombo,130000-160000,High,,,,,
751,Software Engineer,IT,"Python, Java, SQL",Bachelors in Computer Science,Mid-level,Colombo,150000-200000,High,,,,,
752,Data Analyst,IT,"Python, Excel, Data Visualization",Bachelors in Data Science,Entry-level,Kandy,100000-130000,Medium,,,,,
753,Network Administrator,IT,"Networking, Cybersecurity",Diploma in IT,Mid-level,Galle,120000-160000,Medium,,,,,
754,Web Developer,IT,"HTML, CSS, React",Bachelors in Software Engineering,Entry-level,Colombo,110000-140000,High,,,,,
755,Registered Nurse,Healthcare,"Patient Care, Communication",Diploma in Nursing,Mid-level,Jaffna,90000-120000,High,,,,,
756,Teacher,Education,"Teaching, Subject Expertise",Bachelors in Education,Entry-level,Matara,80000-100000,Medium,,,,,
757,Software Engineer,IT,"Java, Spring Boot",Bachelors in Computer Science,Senior-level,Colombo,200000-250000,High,,,,,
758,Data Scientist,IT,"Machine Learning, Python",Masters in Data Science,Mid-level,Kandy,180000-220000,High,,,,,
759,HR Manager,Human Resources,"Recruitment, Leadership",Bachelors in HR Management,Senior-level,Colombo,140000-180000,Medium,,,,,
760,Accountant,Finance,"Accounting, Tally",Bachelors in Accounting,Mid-level,Galle,100000-130000,Medium,,,,,
761,DevOps Engineer,IT,"AWS, Docker",Bachelors in Computer Science,Mid-level,Colombo,160000-200000,High,,,,,
762,Mobile App Developer,IT,"Flutter, Android Development",Bachelors in Software Engineering,Entry-level,Kandy,110000-150000,High,,,,,
763,Medical Officer,Healthcare,"Clinical Skills, Diagnosis",MBBS,Senior-level,Jaffna,200000-250000,High,,,,,
764,Lecturer,Education,"Teaching, Research",Masters in Education,Mid-level,Matara,100000-130000,Medium,,,,,
765,Business Analyst,IT,"Requirements Analysis, SQL",Bachelors in Business Information Systems,Mid-level,Colombo,130000-160000,High,,,,,
766,Financial Analyst,Finance,"Financial Modeling, Excel",Bachelors in Finance,Entry-level,Galle,100000-120000,Medium,,,,,
767,UI/UX Designer,IT,"Figma, User Research",Bachelors in Design,Entry-level,Colombo,100000-140000,High,,,,,
768,Pharmacist,Healthcare,"Pharmacy, Patient Counseling",Bachelors in Pharmacy,Mid-level,Jaffna,90000-120000,Medium,,,,,
769,Project Manager,IT,"Project Management, Agile",Bachelors in IT Management,Senior-level,Colombo,180000-220000,High,,,,,
770,School Principal,Education,"Leadership, Administration",Masters in Education,Senior-level,Kandy,120000-150000,Medium,,,,,
771,Full Stack Developer,IT,"Python, JavaScript, React",Bachelors in Computer Science,Mid-level,Colombo,150000-190000,High,,,,,
772,Database Administrator,IT,"SQL, Oracle",Bachelors in IT,Mid-level,Galle,120000-160000,Medium,,,,,
773,Nurse Practitioner,Healthcare,"Advanced Nursing, Diagnosis",Masters in Nursing,Senior-level,Jaffna,110000-140000,High,,,,,
774,Mathematics Teacher,Education,"Mathematics, Teaching",Bachelors in Mathematics,Entry-level,Matara,80000-100000,Medium,,,,,
775,Cybersecurity Analyst,IT,"Cybersecurity, Risk Assessment",Bachelors in Cybersecurity,Mid-level,Colombo,140000-180000,High,,,,,
776,Marketing Manager,Marketing,"Digital Marketing, SEO",Bachelors in Marketing,Senior-level,Kandy,120000-160000,Medium,,,,,
777,AI Engineer,IT,"Machine Learning, Python",Masters in AI,Mid-level,Colombo,180000-220000,High,,,,,
778,Accountant,Finance,"Accounting, Taxation",Bachelors in Accounting,Entry-level,Galle,90000-120000,Medium,,,,,
779,Clinical Researcher,Healthcare,"Research, Data Analysis",Masters in Public Health,Mid-level,Jaffna,100000-130000,Medium,,,,,
780,IT Support Specialist,IT,"Troubleshooting, Customer Service",Diploma in IT,Entry-level,Kandy,80000-110000,Medium,,,,,
781,Software Engineer,IT,"Python, SQL, Django",Bachelors in Computer Science,Mid-level,Colombo,150000-200000,High,,,,,
782,Data Engineer,IT,"ETL, Big Data",Bachelors in Data Science,Mid-level,Kandy,140000-180000,High,,,,,
783,Physiotherapist,Healthcare,"Physical Therapy, Rehabilitation",Bachelors in Physiotherapy,Mid-level,Jaffna,90000-120000,Medium,,,,,
784,English Teacher,Education,"English, Communication",Bachelors in English,Entry-level,Matara,80000-100000,Medium,,,,,
785,Cloud Engineer,IT,"AWS, Azure",Bachelors in IT,Senior-level,Colombo,180000-220000,High,,,,,
786,Financial Planner,Finance,"Financial Planning, Investment",Bachelors in Finance,Mid-level,Galle,110000-140000,Medium,,,,,
787,Graphic Designer,IT,"Adobe Photoshop, Creativity",Diploma in Graphic Design,Entry-level,Colombo,90000-120000,Medium,,,,,
788,Lab Technician,Healthcare,"Lab Testing, Precision",Diploma in Medical Lab Technology,Entry-level,Jaffna,80000-100000,Medium,,,,,
789,Scrum Master,IT,"Agile, Leadership",Bachelors in IT Management,Mid-level,Colombo,140000-180000,High,,,,,
790,Science Teacher,Education,"Science, Teaching",Bachelors in Science,Entry-level,Matara,80000-100000,Medium,,,,,
791,Backend Developer,IT,"Node.js, MongoDB",Bachelors in Software Engineering,Mid-level,Colombo,130000-170000,High,,,,,
792,HR Specialist,Human Resources,"Recruitment, Communication",Bachelors in HR Management,Entry-level,Kandy,90000-120000,Medium,,,,,
793,Data Analyst,IT,"SQL, Python",Bachelors in Data Science,Entry-level,Galle,100000-130000,Medium,,,,,
794,Medical Officer,Healthcare,"Clinical Skills, Patient Care",MBBS,Senior-level,Jaffna,200000-250000,High,,,,,
795,Lecturer,Education,"Teaching, Research",Masters in Education,Mid-level,Colombo,100000-130000,Medium,,,,,
796,Network Engineer,IT,"Cisco, Troubleshooting",Bachelors in IT,Mid-level,Kandy,120000-160000,Medium,,,,,
797,Accountant,Finance,"Accounting, Financial Reporting",Bachelors in Accounting,Mid-level,Galle,100000-130000,Medium,,,,,
798,Software Tester,IT,"Manual Testing, Selenium",Bachelors in Software Engineering,Entry-level,Colombo,100000-140000,High,,,,,
799,Nurse,Healthcare,"Patient Care, Nursing",Diploma in Nursing,Entry-level,Jaffna,80000-110000,High,,,,,
800,Business Analyst,IT,"Requirements Analysis, Agile",Bachelors in Business Information Systems,Mid-level,Colombo,130000-160000,High,,,,,
801,Software Engineer,IT,"Python, Java, SQL",Bachelors in Computer Science,Mid-level,Colombo,150000-200000,High,,,,,
802,Data Analyst,IT,"Python, Excel, Data Visualization",Bachelors in Data Science,Entry-level,Kandy,100000-130000,Medium,,,,,
803,Network Administrator,IT,"Networking, Cybersecurity",Diploma in IT,Mid-level,Galle,120000-160000,Medium,,,,,
804,Web Developer,IT,"HTML, CSS, React",Bachelors in Software Engineering,Entry-level,Colombo,110000-140000,High,,,,,
805,Registered Nurse,Healthcare,"Patient Care, Communication",Diploma in Nursing,Mid-level,Jaffna,90000-120000,High,,,,,
806,Teacher,Education,"Teaching, Subject Expertise",Bachelors in Education,Entry-level,Matara,80000-100000,Medium,,,,,
807,Software Engineer,IT,"Java, Spring Boot",Bachelors in Computer Science,Senior-level,Colombo,200000-250000,High,,,,,
808,Data Scientist,IT,"Machine Learning, Python",Masters in Data Science,Mid-level,Kandy,180000-220000,High,,,,,
809,HR Manager,Human Resources,"Recruitment, Leadership",Bachelors in HR Management,Senior-level,Colombo,140000-180000,Medium,,,,,
810,Accountant,Finance,"Accounting, Tally",Bachelor, Job_ID,Job_Title,Skills_Required,Education_Required,Experience_Level,Location,Posting_Date,Salary_Range,Demand_Level
811,DevOps Engineer,IT,"AWS, Kubernetes",Bachelors in Computer Science,Mid-level,Colombo,160000-210000,High,,,,,
812,Primary School Teacher,Education,"Teaching, Classroom Management",Bachelors in Education,Entry-level,Matara,80000-100000,Medium,,,,,
813,Data Analyst,IT,"SQL, Tableau",Bachelors in Data Science,Entry-level,Kandy,100000-130000,Medium,,,,,
814,Medical Officer,Healthcare,"Clinical Skills, Diagnosis",MBBS,Senior-level,Jaffna,200000-250000,High,,,,,
815,Network Engineer,IT,"Cisco, Firewall Management",Bachelors in IT,Mid-level,Galle,120000-160000,Medium,,,,,
816,Software Engineer,IT,"Python, Django, REST API",Bachelors in Computer Science,Mid-level,Colombo,150000-200000,High,,,,,
817,Pharmacist,Healthcare,"Pharmacy, Inventory Management",Bachelors in Pharmacy,Mid-level,Jaffna,90000-120000,Medium,,,,,
818,Business Analyst,IT,"Requirements Gathering, UML",Bachelors in Business Information Systems,Mid-level,Colombo,130000-160000,High,,,,,
819,Accountant,Finance,"Financial Reporting, QuickBooks",Bachelors in Accounting,Entry-level,Galle,90000-120000,Medium,,,,,
820,Full Stack Developer,IT,"React, Node.js, MongoDB",Bachelors in Software Engineering,Mid-level,Colombo,150000-190000,High,,,,,
821,HR Specialist,Human Resources,"Recruitment, Employee Relations",Bachelors in HR Management,Entry-level,Kandy,90000-120000,Medium,,,,,
822,Registered Nurse,Healthcare,"Patient Care, Wound Management",Diploma in Nursing,Mid-level,Jaffna,90000-120000,High,,,,,
823,Lecturer,Education,"Teaching, Curriculum Development",Masters in Education,Mid-level,Matara,100000-130000,Medium,,,,,
824,Data Scientist,IT,"Python, TensorFlow, Data Modeling",Masters in Data Science,Mid-level,Kandy,180000-220000,High,,,,,
825,Marketing Manager,Marketing,"Digital Marketing, Analytics",Bachelors in Marketing,Senior-level,Colombo,120000-160000,Medium,,,,,
826,Web Developer,IT,"HTML, CSS, Vue.js",Bachelors in Software Engineering,Entry-level,Colombo,110000-140000,High,,,,,
827,Physiotherapist,Healthcare,"Rehabilitation, Manual Therapy",Bachelors in Physiotherapy,Mid-level,Jaffna,90000-120000,Medium,,,,,
828,Project Manager,IT,"Agile, Risk Management",Bachelors in IT Management,Senior-level,Colombo,180000-220000,High,,,,,
829,Science Teacher,Education,"Science, Lab Management",Bachelors in Science,Entry-level,Matara,80000-100000,Medium,,,,,
830,Cloud Engineer,IT,"Azure, Terraform",Bachelors in IT,Senior-level,Colombo,180000-220000,High,,,,,
831,Financial Analyst,Finance,"Financial Modeling, Forecasting",Bachelors in Finance,Entry-level,Galle,100000-120000,Medium,,,,,
832,UI/UX Designer,IT,"Figma, Prototyping",Bachelors in Design,Entry-level,Colombo,100000-140000,High,,,,,
833,Lab Technician,Healthcare,"Sample Analysis, Lab Safety",Diploma in Medical Lab Technology,Entry-level,Jaffna,80000-100000,Medium,,,,,
834,Cybersecurity Analyst,IT,"Penetration Testing, SIEM",Bachelors in Cybersecurity,Mid-level,Colombo,140000-180000,High,,,,,
835,School Principal,Education,"Leadership, School Administration",Masters in Education,Senior-level,Kandy,120000-150000,Medium,,,,,
836,Backend Developer,IT,"Java, Spring Boot",Bachelors in Software Engineering,Mid-level,Colombo,130000-170000,High,,,,,
837,IT Support Specialist,IT,"Technical Support, Hardware Troubleshooting",Diploma in IT,Entry-level,Kandy,80000-110000,Medium,,,,,
838,Medical Officer,Healthcare,"Emergency Care, Diagnosis",MBBS,Senior-level,Jaffna,200000-250000,High,,,,,
839,Accountant,Finance,"Taxation, Auditing",Bachelors in Accounting,Mid-level,Galle,100000-130000,Medium,,,,,
840,Software Engineer,IT,"C#, .NET Core",Bachelors in Computer Science,Mid-level,Colombo,150000-200000,High,,,,,
841,English Teacher,Education,"English, Lesson Planning",Bachelors in English,Entry-level,Matara,80000-100000,Medium,,,,,
842,Data Engineer,IT,"ETL, Apache Spark",Bachelors in Data Science,Mid-level,Kandy,140000-180000,High,,,,,
843,Nurse Practitioner,Healthcare,"Advanced Nursing, Patient Assessment",Masters in Nursing,Senior-level,Jaffna,110000-140000,High,,,,,
844,Business Analyst,IT,"Data Analysis, Stakeholder Management",Bachelors in Business Information Systems,Mid-level,Colombo,130000-160000,High,,,,,
845,Graphic Designer,IT,"Adobe Illustrator, Branding",Diploma in Graphic Design,Entry-level,Colombo,90000-120000,Medium,,,,,
846,Pharmacist,Healthcare,"Drug Dispensing, Patient Counseling",Bachelors in Pharmacy,Mid-level,Jaffna,90000-120000,Medium,,,,,
847,DevOps Engineer,IT,"Docker, CI/CD",Bachelors in Computer Science,Mid-level,Colombo,160000-210000,High,,,,,
848,Mathematics Teacher,Education,"Mathematics, Problem Solving",Bachelors in Mathematics,Entry-level,Matara,80000-100000,Medium,,,,,
849,Network Administrator,IT,"LAN/WAN, Network Security",Diploma in IT,Mid-level,Galle,120000-160000,Medium,,,,,
850,AI Engineer,IT,"Machine Learning, PyTorch",Masters in AI,Mid-level,Colombo,180000-220000,High,,,,,
851,HR Manager,Human Resources,"Talent Acquisition, HR Strategy",Bachelors in HR Management,Senior-level,Colombo,140000-180000,Medium,,,,,
852,Registered Nurse,Healthcare,"Patient Monitoring, Communication",Diploma in Nursing,Mid-level,Jaffna,90000-120000,High,,,,,
853,Lecturer,Education,"Research, Academic Writing",Masters in Education,Mid-level,Kandy,100000-130000,Medium,,,,,
854,Web Developer,IT,"JavaScript, Angular",Bachelors in Software Engineering,Entry-level,Colombo,110000-140000,High,,,,,
855,Financial Planner,Finance,"Investment Planning, Risk Analysis",Bachelors in Finance,Mid-level,Galle,110000-140000,Medium,,,,,
856,Project Manager,IT,"Scrum, Budget Management",Bachelors in IT Management,Senior-level,Colombo,180000-220000,High,,,,,
857,Science Teacher,Education,"Biology, Teaching",Bachelors in Science,Entry-level,Matara,80000-100000,Medium,,,,,
858,Cloud Engineer,IT,"Google Cloud, Infrastructure",Bachelors in IT,Senior-level,Colombo,180000-220000,High,,,,,
859,Lab Technician,Healthcare,"Lab Equipment, Data Recording",Diploma in Medical Lab Technology,Entry-level,Jaffna,80000-100000,Medium,,,,,
860,Data Analyst,IT,"Python, Power BI",Bachelors in Data Science,Entry-level,Kandy,100000-130000,Medium,,,,,
861,Software Engineer,IT,"Go, Microservices",Bachelors in Computer Science,Mid-level,Colombo,150000-200000,High,,,,,
862,Physiotherapist,Healthcare,"Physical Therapy, Patient Care",Bachelors in Physiotherapy,Mid-level,Jaffna,90000-120000,Medium,,,,,
863,Business Analyst,IT,"Process Modeling, SQL",Bachelors in Business Information Systems,Mid-level,Colombo,130000-160000,High,,,,,
864,Accountant,Finance,"Bookkeeping, Financial Analysis",Bachelors in Accounting,Mid-level,Galle,100000-130000,Medium,,,,,
865,Full Stack Developer,IT,"Python, Flask, React",Bachelors in Software Engineering,Mid-level,Colombo,150000-190000,High,,,,,
866,HR Specialist,Human Resources,"Payroll, Compliance",Bachelors in HR Management,Entry-level,Kandy,90000-120000,Medium,,,,,
867,Medical Officer,Healthcare,"Surgery, Patient Care",MBBS,Senior-level,Jaffna,200000-250000,High,,,,,
868,Lecturer,Education,"Teaching, Academic Advising",Masters in Education,Mid-level,Matara,100000-130000,Medium,,,,,
869,Cybersecurity Analyst,IT,"Threat Analysis, Incident Response",Bachelors in Cybersecurity,Mid-level,Colombo,140000-180000,High,,,,,
870,Marketing Manager,Marketing,"SEO, Campaign Management",Bachelors in Marketing,Senior-level,Kandy,120000-160000,Medium,,,,,
871,Web Developer,IT,"PHP, Laravel",Bachelors in Software Engineering,Entry-level,Colombo,110000-140000,High,,,,,
872,Pharmacist,Healthcare,"Medication Management, Counseling",Bachelors in Pharmacy,Mid-level,Jaffna,90000-120000,Medium,,,,,
873,DevOps Engineer,IT,"Jenkins, Ansible",Bachelors in Computer Science,Mid-level,Colombo,160000-210000,High,,,,,
874,English Teacher,Education,"English, Curriculum Design",Bachelors in English,Entry-level,Matara,80000-100000,Medium,,,,,
875,Data Scientist,IT,"R, Statistical Modeling",Masters in Data Science,Mid-level,Kandy,180000-220000,High,,,,,
876,Registered Nurse,Healthcare,"Critical Care, Patient Support",Diploma in Nursing,Mid-level,Jaffna,90000-120000,High,,,,,
877,Project Manager,IT,"PMP, Stakeholder Engagement",Bachelors in IT Management,Senior-level,Colombo,180000-220000,High,,,,,
878,Accountant,Finance,"Tax Compliance, ERP",Bachelors in Accounting,Entry-level,Galle,90000-120000,Medium,,,,,
879,UI/UX Designer,IT,"Sketch, User Testing",Bachelors in Design,Entry-level,Colombo,100000-140000,High,,,,,
880,School Principal,Education,"Administration, Leadership",Masters in Education,Senior-level,Kandy,120000-150000,Medium,,,,,
881,Software Engineer,IT,"Ruby, Rails",Bachelors in Computer Science,Mid-level,Colombo,150000-200000,High,,,,,
882,Lab Technician,Healthcare,"Sample Processing, Quality Control",Diploma in Medical Lab Technology,Entry-level,Jaffna,80000-100000,Medium,,,,,
883,Network Engineer,IT,"Routing, Switching",Bachelors in IT,Mid-level,Galle,120000-160000,Medium,,,,,
884,Data Analyst,IT,"Excel, SQL",Bachelors in Data Science,Entry-level,Kandy,100000-130000,Medium,,,,,
885,Business Analyst,IT,"Agile, Data Mapping",Bachelors in Business Information Systems,Mid-level,Colombo,130000-160000,High,,,,,
886,Physiotherapist,Healthcare,"Therapeutic Exercises, Rehabilitation",Bachelors in Physiotherapy,Mid-level,Jaffna,90000-120000,Medium,,,,,
887,Full Stack Developer,IT,"Angular, Java",Bachelors in Software Engineering,Mid-level,Colombo,150000-190000,High,,,,,
888,HR Specialist,Human Resources,"Training, Recruitment",Bachelors in HR Management,Entry-level,Kandy,90000-120000,Medium,,,,,
889,Medical Officer,Healthcare,"Pediatrics, Diagnosis",MBBS,Senior-level,Jaffna,200000-250000,High,,,,,
890,Mathematics Teacher,Education,"Algebra, Teaching",Bachelors in Mathematics,Entry-level,Matara,80000-100000,Medium,,,,,
891,Cloud Engineer,IT,"AWS, DevOps",Bachelors in IT,Senior-level,Colombo,180000-220000,High,,,,,
892,Financial Analyst,Finance,"Budgeting, Excel",Bachelors in Finance,Entry-level,Galle,100000-120000,Medium,,,,,
893,Web Developer,IT,"WordPress, JavaScript",Bachelors in Software Engineering,Entry-level,Colombo,110000-140000,High,,,,,
894,Pharmacist,Healthcare,"Pharmacy Operations, Patient Care",Bachelors in Pharmacy,Mid-level,Jaffna,90000-120000,Medium,,,,,
895,Project Manager,IT,"Kanban, Team Leadership",Bachelors in IT Management,Senior-level,Colombo,180000-220000,High,,,,,
896,Science Teacher,Education,"Chemistry, Teaching",Bachelors in Science,Entry-level,Matara,80000-100000,Medium,,,,,
897,Data Engineer,IT,"Hadoop, Data Pipelines",Bachelors in Data Science,Mid-level,Kandy,140000-180000,High,,,,,
898,Registered Nurse,Healthcare,"Emergency Nursing, Patient Care",Diploma in Nursing,Mid-level,Jaffna,90000-120000,High,,,,,
899,Cybersecurity Analyst,IT,"Vulnerability Assessment, Firewalls",Bachelors in Cybersecurity,Mid-level,Colombo,140000-180000,High,,,,,
900,Accountant,Finance,"Financial Statements, Tally",Bachelors in Accounting,Mid-level,Galle,100000-130000,Medium,,,,,
901,Software Engineer,IT,"Python, Flask",Bachelors in Computer Science,Mid-level,Colombo,150000-200000,High,,,,,
902,HR Manager,Human Resources,"Performance Management, HR Policies",Bachelors in HR Management,Senior-level,Kandy,140000-180000,Medium,,,,,
903,Lab Technician,Healthcare,"Lab Testing, Precision",Diploma in Medical Lab Technology,Entry-level,Jaffna,80000-100000,Medium,,,,,
904,UI/UX Designer,IT,"Adobe XD, User Research",Bachelors in Design,Entry-level,Colombo,100000-140000,High,,,,,
905,Lecturer,Education,"Teaching, Academic Research",Masters in Education,Mid-level,Matara,100000-130000,Medium,,,,,
906,Network Administrator,IT,"Network Monitoring, Security",Diploma in IT,Mid-level,Galle,120000-160000,Medium,,,,,
907,Data Analyst,IT,"SQL, Python",Bachelors in Data Science,Entry-level,Kandy,100000-130000,Medium,,,,,
